id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v10-1260-0,MEWIS ou NEWIS,"MEWIS ou NEWIS, (Géog.)​ petite île de l’Amérique septentrionale, & l’une des Antilles, peu loin de S. Christophle. Elle n’a que 16 milles de circuit, & produit abondamment tout ce qui est avantageux à l’entretien des habitans, sucre, coton, gingembre, tabac, &c. Les Anglois en sont les possesseurs depuis 1628, & y ont bâti un fort pour la mettre en sureté. Long. 315, lat, nord 17, 19. (D. J.)​","[[""17 19' N 315 E""]]",,17 19' N 315 E,17 19' N 315 O
v10-1275-0,MÉZIERES,"MÉZIERES, en latin moderne Maceriæ, (Géog.)​ ville de France en Champagne, avec une citadelle. Mézieres appartenoit dans le x. siecle à l’église de Reims ; voyez l’abbé de Longuerue, & Baugier, Mém. hist. de Champagne. Une puissante armée de l’empereur Charles-Quint fut obligée d’en lever le siege en 1521, par la belle résistance du chevalier Bayard. Elle est bâtie en partie sur une colline, en partie dans un vallon, sur la Meuse, à 8 lieues de Rhétel, 5 N. E. de Sedan, 1 S. E. de Charleville, 51 N. E. de Paris. Long. 22d23′15″. lat. 59d44′47″.","[['59 44\' 47"" N 22 23\' 15"" E']]",,"59 44' 47"" N 22 23' 15"" E","59 44' 47"" N 22 23' 15"" E"
v10-1293-0,MICHAELSTOWN,"MICHAELSTOWN, (Geog.)​ ville de l’Amérique dans l’île de la Barbade, avec une bonne citadelle & un bon port, appartenant aux Anglois, qui la nomment communément Bridg-town. Longit. 319. 50. lat. 13. (D. J.)​","[[""13 N 319 50' E""]]",,13 N 319 50' E,13 N 319 50' O
v10-1296-0,"MICHELSTATT, ou MICHLENSTATT","MICHELSTATT, ou MICHLENSTATT, (Géog.)​ petite ville d’Allemagne, au cercle de Franconie, sur la riviere de Mulbing, dans le comté d’Erpach, entre la ville d’Erpach & Furstenau. Long. 27. 48. lat. 48. 22.","[[""48 22' N 27 48' E""]]",,48 22' N 27 48' E,48 22' N 27 48' E
v10-1312-0,MIDDELBOURG,"MIDDELBOURG, (Géog.)​ en latin moderne Middelburgum ; belle, riche & forte ville des Pays-bas, capitale de l’île de Walchren, & de toute la Zélande ; avec un port nouvellement creusé, large, profond, propre à recevoir des vaisseaux de 400 tonneaux, qui abordent chargés au milieu de la ville, où le canal qui communique à la mer, se divise dès son entrée.


Le gouvernement politique & civil de Middelbourg, est entre les mains de deux bourguemestres, d’onze échevins & de douze conseillers. Le Calvinisme y est introduit depuis 1574.


Cette ville a pris son nom de ce qu’elle est presque au milieu de l’ile de Walchren : elle est aussi située comme au milieu, entre celle de Were au N. E. & celle de Flessingue au S. O. à 8 lieues N. E. de Bruges, 12 N. O. de Gand, 14 N. O. d’Anvers, 29 S. O. d’Amsterdam. Long. 21. 18. lat. 51. 30.


Entre les gens de lettres qu’a produit Middelbourg, je ne dois pas oublier Adrien Beverland & Melchior Leydecker. Le premier abusa de son esprit & de ses talens dans ses écrits licentieux. Il écrivit dans le goût d’Ovide, de Catulle & de Pétrone ; il mourut vers 1712. Le second au contraire, se distingua par son érudition dans les antiquités ecclésiastiques ; & sur-tout par son grand ouvrage latin de la république des Hébreux, en 2 vol. in-fol. Il mourut professeur à Utrecht en 1721, à 78 ans. (D. J.)​","[[""51 30' N 21 18' E""]]",,51 30' N 21 18' E,51 30' N 21 18' E
v10-1324-0,MIENCHO,"MIENCHO, (Géog.)​ ville de la Chine dans la province de Suchuen, & la premiere métropole de cette province, sous le 31 degré de latitude, & plus occidentale que Péking de 12. 55. (D. J.)​","[[""31 N 12 55' W""]]",['Pékin'],31 N 12 55' W,31 N
v10-1326-0,MIESZAVA,"MIESZAVA, (Géog.)​ petite ville de Pologne dans la Cujavie, sur la rive gauche de la Vistule, à 4 lieues de Thorn. Long. 37. 5. lat. 52. 50. (D. J.)​","[[""52 50' N 37 5' E""]]",,52 50' N 37 5' E,52 50' N 37 5' E
v10-1338-2,"Miguel, l'île de Saint -","Miguel, l’île de Saint- (Géogr.)​ l’une des Açores, & l’une des plus orientales. Elle a environ 20 lieues de long, & est exposée aux tremblemens de terre. Puntadel-Gado en est la capitale. Longit. 354. 50. lat. 38. 10.","[[""38 10' N 354 50' E""]]",,38 10' N 354 50' E,38 10' N 354 50' E
v10-145-0,MANRESE,"MANRESE, (Géog.)​ en latin Minorissa, ancienne petite ville d’Espagne dans la Catalogne, au confluent du Cordonéro & du Lobrégat, à 9 lieues N. O. de Barcelone, 6 S. E. de Cardonne. Long. 19. 30. lat. 41. 36.","[[""41 36' N 19 30' E""]]",,41 36' N 19 30' E,41 36' N 19 30' E
v10-1453-0,MINSKI,"MINSKI, (Géog.)​ ville forte de Pologne, dans la Lithuanie ; capitale d’un palatinat de même nom. Le tribunal supérieur de la Lithuanie s’y tient de 3 en 3 ans. Elle est située vers la source de la riviere de Swislocks. Long. 45. 32, lat. 35. 57. (D. J.)​","[[""35 57' N 45 32' E""]]",,35 57' N 45 32' E,35 57' N 45 32' E
v10-1456-0,MINURI,"MINURI, (Géog.)​ petite ville d’Italie au royaume de Naples, dans la principauté citérieure, avec un évêché suffragant d’Amalfi, dont elle est à deux lieues N. E. Long. 32. 9. lat. 40. 37.","[[""40 37' N 32 9' E""]]",,40 37' N 32 9' E,40 37' N 32 9' E
v10-1467-0,"MIQUENETS, ou MÉQUINEZ","MIQUENETS, ou MÉQUINEZ, (Géog.)​ ancienne & grande ville d’Afrique au royaume de Fez, sur laquelle voyez Olon, relat. de l’empire de Maroc.


Cette ville est fort peuplée, quoiqu’elle n’ait ni bonne eau ni manufacture, mais la cour y fait sa résidence : à la réserve du palais & des mosquées, il n’y a point d’autres édifices publics. On y garde les esclaves chrétiens, pour lesquels le roi d’Espa-​gne y entretient un hôpital qui peut contenir cinquante malades. Les Juifs y ont un quartier assez considérable, où demeure le chef de leur nation. Dans tout le royaume, c’est lui qui impose & paye les garammes auxquels la nation juive du pays est taxée. C’est par lui que l’empereur entretient un commerce pécunieux & politique avec toutes les nations amies & ennemies.


Miquénès est à 17 lieues de Salé, à 20 de Mamore, & à 5 des montagnes du grand Atlas. Ptolomée la place à 7. 50. de long. & à 34. 15. de lat. sous le nom de Silda, qui a depuis été changé en celui de Miquenés. (D. J.)​","[[""34 15' N 7 50' E""]]",,34 15' N 7 50' E,34 15' N 7 50' O
v10-1482-0,MIREPOIX,"MIREPOIX, (Géog.)​ petite ville de France dans le haut Languedoc, avec un évêché suffragant de Toulouse, valant dix-huit mille livres de renté, & n’ayant que 154 paroisses. Cette ville est nommée dans la basse-latinité Mirapicum, Mirapicium, Mirapicis castrum. C’étoit un lieu fort, & une place d’armes du comté de Foix, au commencement du treizieme siecle. Les Croisés la prirent, & la donne-​rent à Gui de Levis, un de leurs principaux chefs, donation que confirmerent les rois de France, de sorte que Mirepoix a resté depuis lors dans cette même maison. Elle est sur le Gers, à 6 lieues N. E. de Foix, 16 S. E. de Toulouse, 172 S. O. de Paris. Long. 19. 32. lat. 43. 7. (D. J.)​","[[""43 7' N 19 32' E""]]",,43 7' N 19 32' E,43 7' N 19 32' E
v10-1512-0,MISLINITZ,"MISLINITZ, (Géog.)​ petite ville de Pologne dans le palatinat de Cracovie, située entre deux montagnes, à 4 lieues de Cracovie. Long. 38. 2. latit. 50. 4.","[[""50 4' N 38 2' E""]]",,50 4' N 38 2' E,50 4' N 38 2' E
v10-156-0,MANSOURE ou MASSOURE,"MANSOURE ou MASSOURE, (Géogr.)​ forte ville d’Egypte qui renferme plusieurs belles mosquées ; c’est la résidence du cascief de Dékalie. Elle est sur le bord oriental du Nil, près de Damiete. C’est dans son voisinage qu’en 1249 se livra le combat entre l’armée des Sarrasins & celle de S. Louis, qui fut suivie de la prise de ce prince & de la perte de Damiete. Long. 49. 35. lat. 27. (D. J.)​","[[""27 N 49 35' E""]]",,27 N 49 35' E,27 N 49 35' E
v10-1593-0,MODICA,"MODICA, (Géog.)​ petite ville de Sicile, dans le val de Noto, à l’orient de Noto, au nord de Sichili, & au midi oriental de Raguse, sur la riviere de Modica. C’est l’ancienne Mutyca. Long. 33. 34. lat. 36. 58.","[[""36 58' N 33 34' E""]]",,36 58' N 33 34' E,36 58' N 33 34' E
v10-1602-0,MODONEDO,"MODONEDO, Glandomirum, (Géogr.)​ ville d’Espagne dans la Galice, avec un évêché suffragant de Compostelle. Elle est dans une campagne fertile, & dans un air sain, à la source du Migno, à 20 lieues N. E. de Compostelle, & environ autant N. E. d’Oviédo. Long. 10. 27. lat. 43. 30.","[[""43 30' N 10 27' E""]]",,43 30' N 10 27' E,43 30' N 10 27' E
v10-1609-0,MODZYR,"MODZYR, (Géog.)​ en latin Modziria ; ville de Pologne, dans la Lithuanie, sur le Pripecz, chef lieu d’un territoire de même nom, qui est fertile & bien cultivé. Modzyr est située dans un marais, entre Turow à l’occident, & Babica à l’orient. Long. 46. 45. lat. 52. 5. (D. J.)​","[[""52 5' N 46 45' E""]]",,52 5' N 46 45' E,52 5' N 46 45' E
v10-1623-0,MOGADOR,"MOGADOR, (Géogr.)​ petite isle & château d’Afrique, au royaume de Maroc, à 5 milles de l’Océan. On croit que c’est l’île Erythrée des anciens. Il y a des mines d’or & d’argent dans une montagne voisine. Long. 8. lat. 31. 35. (D. J.)​","[[""31 35' N 8 E""]]",,31 35' N 8 E,31 35' N 8 E
v10-1629-0,"MOHATZ, Anamarcia","MOHATZ, (Géog.)​ Anamarcia, bourgade de la basse-Hongrie, dans le comté de Baraniwar ; elle est fameuse par les deux grandes batailles de 1526 & de 1687 ; la premiere, gagnée par Soliman II. contre Louis, dernier roi de Hongrie, qui y perdit la vie. Et la seconde gagnée par les Chretiens, contre les Turcs. Mohatz est au confluent de la Corasse & du Danube. Long. 36. 8. lat. 45. 50. (D. J.)​","[[""45 50' N 36 8' E""]]",,45 50' N 36 8' E,45 50' N 36 8' E
v10-1735-0,MONCAON,"MONCAON, (Géog.)​ ville forte de Portugal, dans la province d’entre Duéro & Minho, avec un château & titre de comté. Elle est sur le Minho, à 3 lieues S. E. de Tuy, 10 N. de Brague. Long. 9. 33. lat. 41. 52. (D. J.)​","[[""41 52' N 9 33' E""]]",,41 52' N 9 33' E,41 52' N 9 33' E
v10-1749-0,MONDONNEDO,"MONDONNEDO, (Géog.)​ en latin par quelques géographes Glandomirum, ville d’Espagne en Galice, avec un évêché suffragant de Compostelle. Elle est située à la source de la petite riviere du Minho au pié des montagnes, à l’extrémité d’une campagne fertile, & favorisée d’un air très-sain, ce qui ne se trouve pas toujours en Galice, à 22 lieues N. E. de Compostel, & à pareille distance N. E. d’Oviedo. Long. 10. 27. lat. 43. 30.","[[""43 30' N 10 27' E""]]",,43 30' N 10 27' E,43 30' N 10 27' O
v10-1759-0,MONICKENDAM ou MONIKEDAM,"MONICKENDAM ou MONIKEDAM, (Géog.)​ en latin moderne, Monachodamum, petite ville de la Nort-Hollande, sur le Zuiderzée, proche d’Edam, à 3 lieues d’Amsterdam, dans le Waterland. Elle députe aux états de Hollande. Monickendam signifie la digue de Monick, qui est le nom d’une petite riviere qui la traverse, & se jette dans la mer. Long. 22. 25. lat. 52. 29. (D. J.)​","[[""52 29' N 22 25' E""]]",,52 29' N 22 25' E,52 29' N 22 25' E
v10-1765-0,MONMOUTH,"MONMOUTH, (Géog.)​ ville d’Angleterre, capitale du Montmoutshire. Elle est dans une situation agréable, entre la Wye & le Monnow, à 100 milles de Londres, & à six S. d’Héréford. Long. 14. 55. Lat. 51. 55.​


C’est la patrie d’Henri V. roi d’Angleterre, qui conquit la France, & força les François dans la triste désunion qui les déchiroit, de le reconnoître pour régent, & pour héritier de leur royaume. Les historiens anglois le dépeignent comme un héros accompli, & les historiens françois mettent dans son portrait toutes les ombres qui peuvent en ternir l’éclat. Il est nécessaire pour se faire une juste idée de ce prince, de considérer ses actions dans toutes leurs circonstances, indépendamment de l’admiration des uns, & de l’envie des autres. Mais on peut louer en lui, sans crainte d’être trompé, le génie, la tempérance, dès le moment qu’il fut monté sur le trône, un courage, & une valeur personnelle peu commune. Il eut encore la sagesse de ne point toucher aux libertés & aux priviléges de son peuple. Il mourut à Vincennes en 1422, à 36 ans.","[[""51 55' N 14 55' E""]]",,51 55' N 14 55' E,51 55' N 14 55' O
v10-1859-0,MONTE-FALCO,"MONTE-FALCO, (Géogr.)​ petite ville d’Italie dans l’état de l’Eglise, au duché de Spolete, sur une montagne, près du Clitunno. Long. 30. 25. lat. 42. 58.


Elle se vante d’avoir donné la naissance à sainte Claire en 1193. Cette pieuse amie de saint François d’Assise établit un convent dont elle fut abbêsse, fonda l’ordre des religieuses qui portent son nom, mourut en 1253, & fut canonisée peu de tems après par le pape Alexandre IV.","[[""42 58' N 30 25' E""]]",,42 58' N 30 25' E,42 58' N 30 25' E
v10-1873-0,MONTEREAU-FAUT-YONNE,"MONTEREAU-FAUT-YONNE, (Géogr.)​ petite ville de France en Champagne, entre Sens & Melun, au confluent de l’Yonne avec la Seine : son nom latin est Monasteriolum senonum : cette ville a eu long-tems ses seigneurs propriétaires. Philippe-le-Bel l’acquit du Seigneur d’Auquoi. C’est sur le pont de cette ville que fut tué d’un coup de hache, par Tanneguy-du-Chatel, le 10 Septembre 1419, Jean duc de Bourgogne, conformément aux ordres du Dauphin de France, depuis roi sous le nom de Charles VII. Un jour qu’on montroit encore à Dijon le crâne de ce duc de Bourgogne à François I, & qu’il témoigna sa surprise du grand trou qui y étoit marqué, un chartreux lui dit : Sire, cessez de vous étonner, c’est le trou par où les Anglois ont passé en France. Voyez Baugier, Mém. de Champagne, pag. 374. Montereau-Faut-Yonne est à 14 S. E. de Paris. Long. 20. 32. lat. 48. 20. (D. J.)​","[[""48 20' N 20 32' E""]]",,48 20' N 20 32' E,48 20' N 20 32' E
v10-1875-0,MONTEREY,"MONTEREY, (Géogr.)​ petite ville d’Espagne, dans la Galice, aux frontieres du Portugal, avec titre de comté sur la riviere de Tamaga, Long. 10. 11. lat. 41. 58.","[[""41 58' N 10 11' E""]]",,41 58' N 10 11' E,41 58' N 10 11' E
v10-1877-0,MONTÉSA,"MONTÉSA, (Géogr.)​ forte ville d’Espagne, au royaume de Valence, à deux lieues de Xativa. C’est le siege d’un ordre de chevalerie qui en porte le nom, & qui fut établi en 1317, par Jacques II, roi d’Aragon. Long. 27. 11. lat. 39. 1.","[[""39 1' N 27 11' E""]]",,39 1' N 27 11' E,39 1' N 27 11' E
v10-1882-0,MONTGOMÉRY,"MONTGOMÉRY, (Géog.)​ ville d’Angleterre, capitale du comté de même nom, qui est une des provinces méridionales du pays de Galles ; province fertile, contenant environ 56 mille arpens, 47 paroisses, & 6 bourgs à marché. C’est dans Montgoméryshire que la Saverne prend sa source. La capitale envoie deux députés au parlement, & est à​100 milles N. O. de Londres. Long. 14. 22. lat. 52. 36. (D. J.)​","[[""52 36' N 14 22' E""]]",,52 36' N 14 22' E,52 36' N 14 22' O
v10-1884-0,MONTIEL,"MONTIEL, (Géog.)​ petite ville d’Espagne, dans la nouvelle Castille, à 6 lieues O. d’Alcala. C’est le Laminium des anciens, & le chef lieu de la partie orientale de la Manche, qu’on nommoit autrefois Lamimitanus ager. Long. 14. 36. lat. 40. 28. (D. J.)​","[[""40 28' N 14 36' E""]]",,40 28' N 14 36' E,40 28' N 14 36' O
v10-1894-0,MONT-MEDI,"MONT-MEDI, (Géog.)​ en latin moderne, Mons Medius ; petite, mais forte ville de France, dans le Luxembourg François, sur le Cher. Elle appartient à la France depuis 1657. Elle est à 9 lieues S. E. de Sédan, 10 S. O. de Luxembourg, 52 N. E. de Paris. Long. 23. 5. lat. 49. 36. (D. J.)​","[[""49 36' N 23 5' E""]]",,49 36' N 23 5' E,49 36' N 23 5' E
v10-1897-0,MONTMORENCI,"MONTMORENCI, (Géogr.)​ petite ville sans murailles, de l’île de France, dont la maison de Montmorenci a tiré son nom.


La terre de Montmorenci étoit une des anciennes baronies du royaume. Elle fut érigée en duché pairie, l’an 1551, par Henri II. en faveur d’Anne de Montmorenci, connétable de France, avec l’union de plusieurs autres lieux. Ce duché étant éteint par la mort du maréchal de Montmorenci, en 1633, Louis XIII. érigea de nouveau cette terre en du-​ché-pairie en faveur d’Henri II. duc de Bourbon, prince de Condé, sous le nom d’Enghien, par lettres patentes de 1689, registrées au parlement le 2 Janvier 1690. Mais les habitans n’ont point encore changé l’ancien nom du lieu. Il est situé sur une colline au-dessus d’une grande vallée, dans un beau point de vûe, à une grande lieue de S. Denis, & 3 de Paris. Longit. 19d. 58′. 56″. lat. 48d. 58′. 4″.


Jean le Laboureur, né à Montmorenci, en 1623, fut d’abord gentilhomme servant de Louis XIV. ensuite il entra dans l’état ecclésiastique, devint aumônier du roi, & commandeur de l’ordre de S. Michel. Sa relation du voyage de Pologne, où il accompagna la maréchale de Guébriant, la seule femme qui ait fait les fonctions d’ambassadrice plénipotentiaire, est une rélation amusante & romanesque. Mais les commentaires historiques, dont il a enrichi les mémoires de Castelnau, ont répandu beaucoup de jour sur l’histoire de France. Son traité de l’origine des armoiries n’est pas assez travaillé. Le mauvais poëme de Charlemagne, qu’on lui a donné, n’est pas de lui, mais de Louis le Laboureur son frere. Jean le Laboureur mourut en 1675, à 52 ans. (D. J.)​","[['48 58\' 4"" N 19 58\' 56"" E']]",,"48 58' 4"" N 19 58' 56"" E","48 58' 4"" N 19 58' 56"" E"
v10-1909-0,MONTROSS,"MONTROSS, (Géog.)​ ville d’Ecosse, dans la province d’Angus, qui donne le titre de duc au chef de la maison de Graham ; c’est un bon port de mer qui reçoit de gros vaisseaux. Il est situé du côté de Merues, à l’embouchure de la riviere d’Esk, à 15 lieues N. E. d’Edimbourg, huit de saint André. Long. 15. 24. lat. 56. 48.","[[""56 48' N 15 24' E""]]",,56 48' N 15 24' E,56 48' N 15 24' E
v10-1978-0,MORGES,"MORGES, (Géog.)​ ville de Suisse dans le pays de Romand, au canton de Berne, capitale d’un bailliage, avec un château où réside le bailli. Elle a une vue admirable, & est sur le lac de Genève, à deux lieues de Lausanne.


Les Bernois ont pratiqué à Morges un pont assez spacieux, fermé de murs, avec un quai & des halles, & ce seul ouvrage fait prosperer cette ville. Le bailliage de Morges comprend la côte ou du moins la plus grande partie de cette contrée qui passe pour le meilleur vignoble des treize cantons de la Suisse. La côte est un quartier de pays, de trois lieues de long sur le lac Léman, & qui s’éleve insensiblement jusqu’à une lieue de marche. La perspective toute parsemée de villes, de villages & de châteaux en amphithéatre, en est si belle, que Tavernier & le docteur Burnet disoient n’avoir rien vu ailleurs qui fût comparable à cet aspect. Long. 24. 15. lat. 46. 30. (D. J.)​","[[""46 30' N 24 15' E""]]",,46 30' N 24 15' E,46 30' N 24 15' E
v10-1997-0,MORLAIX,"MORLAIX, (Géogr.)​ ville de France en Bretagne, avec une rade qui peut passer pour un bon mouillage, un port qui reçoit des navires de cent tonneaux, & un château qu’on nomme le Taureau pour couvrir la ville.


Le mot de Morlaix est corrompu de Monrelaix ;  car le nom latin du moyen âge est Mons Relaxus ;  ce n’étoit qu’un château sur la fin du xij. siecle. Aujourd’hui Morlaix est plus considérable que la capitale du diocese. Il s’y fait un grand commerce de fil & de toile pour l’étranger. Même par un privilege exclusif, contraire au bien du pays, les marchands de Morlaix ont seuls le droit d’acheter les toiles de la main de l’ouvrier ou du marchand de la campagne qui les vend.


Cette ville est située sur une petite riviere qui porte son nom à 2 lieues de la mer & de Saint-Paul de Léon, 12 N. E. de Brest, 18 O. de Saint-Brieux, 110 de Paris. Long. 13. 45. latit. 48. 35. (D. J.)​","[[""48 35' N 13 45' E""]]",,48 35' N 13 45' E,48 35' N 13 45' E
v10-2020-0,MORTAGNE,"MORTAGNE, (Géog.)​ en latin Moritania Pertici ; ville de France dans le Perche, dont elle est regardée comme la capitale, quoique Belesme & Nogent-le-Rotrou le lui disputent. Elle est à 7 lieues S. E. de Seez. 9 lieues N. E. d’Alençon, 34 S. O. de Paris. Long, selon Cassini 18. 3. 41. lat. 48. 31. 17. (D. J.)​","[['48 31\' 17"" N 18 3\' 41"" E']]",,"48 31' 17"" N 18 3' 41"" E","48 31' 17"" N 18 3' 41"" E"
v10-2028-0,MORTEMAR,"MORTEMAR, (Géog.)​ bourg de France au Poitou, avec titre de duché, érigé par lettres patentes de Louis XIV. en 1650, registrées le 15 Décembre 1663, en conséquence des lettres de surannation du 11 du même mois, & présentement éteint. Long. 16. 30. lat. 47.2. (D. J.)​","[[""47 2' N 16 30' E""]]",,47 2' N 16 30' E,47.2 N 16 30' E
v10-2088-0,MOUAB ou MOAB,"MOUAB ou MOAB, (Géog.)​ selon M. de l’Isle, nouvelle petite ville de l’Arabie heureuse, fondée par le roi d’Yemen en 1710, dans un terroir fertile, entre Damar & Sanaa, sur la pente d’une petite montagne. Le roi d’Yemen fait son séjour dans une maison de plaisance qu’il a bâtie au haut de la même montagne. Long. 64. 40. lat. 14. 5.","[[""14 5' N 64 40' E""]]",,14 5' N 64 40' E,14 5' N 64 40' E
