id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v10-1267-0,MEYENFELD,"MEYENFELD, (Géog.)​ ville du pays des Grisons, dans la ligue des dix jurisdictions, chef-lieu de la cinquieme communauté. On l’appelle en latin Majævilla & Lupinum. Elle est sur le Rhin dans une campagne agréable & fertile, surtout en excellent vin, à six lieues N. E. de Coire. Longit. 27. 15. lat. 47. 10.","[[""47 10' N 27 15' E""]]",,47 10' N 27 15' E,47 10' N 27 15' E
v10-1312-2,Middelbourg,"Middelbourg, (Géog.)​ île de la mer du sud, à environ 204. deg. de long. sous les 21. 50 de lat. méridionale. (D. J.)​","[[""21 50' S 204 E""]]",,21 50' S 204 E,21 50' S 204 O
v10-1339-0,"MIHIEL, Saint","MIHIEL, Saint- (Géog.)​ ville de France au duché de Bar, capitale du bailliage du pays d’entre la Moselle & la Meuse. Il y avoit autrefois une cour​souveraine. Elle est sur la Meuse à 8 lieues N. E. de Bar, 14 N. O. de Nancy, 9 S. E. de Verdun, 72 N. E. de Paris. Long. 23. 51. 27. lat. 48. 38. 11.","[['48 38\' 11"" N 23 51\' 27"" E']]",,"48 38' 11"" N 23 51' 27"" E","48 38' 11"" N 23 51' 27"" E"
v10-1357-0,MILHAUD ou MILLAN,"MILHAUD ou MILLAN, (Géogr.)​ en latin Æmilianum, petite ville de France dans la haute Marche de Rouergue. Louis XIII. la fit démanteler en 1629. Elle est sur le Tarn, à 7 lieues de Lodeve, 120 S. E. de Paris. Long. 20. 50. latit. 44. 10. (D. J.)​","[[""44 10' N 20 50' E""]]",,44 10' N 20 50' E,44 10' N 20 50' E
v10-1386-1,Milo,"Milo, (Géogr.)​ ancienne ville de Grece, capitale de l’île de ce nom, située dans la partie orientale. Elle contient, dit-on, quatre à cinq mille ames, est assez bien bâtie, mais d’une saleté insupportable, car les cochons y ont un appartement sous une arcade de chaque maison, à rez-de-chaussée, dont l’ouverture donne toujours sur la rue. Les ordures qui s’y amassent, les vapeurs des marais salans, & la disette des bonnes eaux, empoisonnent l’air de cette ville. Sa long. selon le P. Feuillée, est à 42. 31′. 30″. lat. 36. 41.","[['36 41\' N 42 31\' 30"" E']]",,"36 41' N 42 31' 30"" E","36 41' N 42 31' 30"" E"
v10-1388-0,MILTENBERG,"MILTENBERG, (Géog.)​ petite ville d’Allemagne dans l’électorat de Mayence, sur le Meyn, entre Aschaffenbourg & Freudenberg. Long. 26. 36. lat. 50. 2. (D. J.)​","[[""50 2' N 26 36' E""]]",,50 2' N 26 36' E,50 2' N 26 36' E
v10-142-0,MANOSQUE,"MANOSQUE, Manosca, (Géog.)​ ville de France en Provence sur la Durance, dans la viguerie de Forcalquier, avec une commanderie de l’ordre de Malthe. Elle est dans un pays très-beau & très-fertile, à 4 lieues S. de Forcalquier, 154 S. E. de Paris. Long. 23. 30. lat. 43. 52.


Dufour (Philippe Sylvestre), marchand droguiste là Lyon, mais au-dessus de son état par ses ouvrages, étoit de Manosque. Il mourut dans le pays de Vaud en 1685, à 63 ans.","[[""43 52' N 23 30' E""]]",,43 52' N 23 30' E,43 52' N 23 30' E
v10-1452-0,"MINSINGEN, ou MUNSINGEN","MINSINGEN, (Géog.)​ ou MUNSINGEN ; petite ville d’Allemagne, dans les états du duc de Wurtemberg sur l’Elbe, entre Neutlingen & Blaubeuren. Long. 27. 26, lat. 48. 21. (D. J.)​","[[""48 21' N 27 26' E""]]",,48 21' N 27 26' E,48 21' N 27 26' E
v10-146-0,"MANS, le","MANS, le, (Géogr.)​ ancienne ville de France sur la Sarte, capitale de la province du Maine. C’est la même que la table de Peutinger appelle Suindinum. Dans les notices des villes de la Gaule elle est nommée civitas Cenomanorum. Sous le regne de Charlemagne c’étoit une des plus grandes & des riches villes du royaume ; les tems l’ont bien changé. Presque dans chaque siecle elle a éprouvé des incursions, des siéges, des incendies, & autres malheurs semblables, dont elle ne sauroit se relever. Elle contient à peine aujourd’hui neuf ou dix mille ames. Son évêque se dit le premier suffragant de l’archevêché de Tours, mais cette prétention lui est fort contestée. Son évêché vaut environ 17000 livres de revenu. Le Mans est sur une colline, à 8 lieues N. O. d’Alençon, 17 N. O. de Tours, 19 N. E. d’Angers, 30 N. E. d’Orléans, 48 S. O. de Paris. Longit. selon Cassini, 17. 36′. 30″. lat. 47. 58. (D. J.)​","[['47 58\' N 17 36\' 30"" E']]",,"47 58' N 17 36' 30"" E","47 58' N 17 36' 30"" E"
v10-1471-0,MIRADOUX,"MIRADOUX, (Géog.)​ petite ville de France dans le bas Armagnac, élection de Lomagne, & à deux lieues de Lectoure. Long. 18. 26. lat. 43. 56. (D. J.)​","[[""43 56' N 18 26' E""]]",,43 56' N 18 26' E,43 56' N 18 26' E
v10-1479-0,MIREBEAU,"MIREBEAU, (Géog.)​ petite ville de France en Poitou, capitale d’un petit pays appellé le Mirebalais. Elle fut bâtie par Foulques de Nera, & souffrit un long siege en 1202, en faveur de la reine d’Angleterre, veuve d’Henri II. qui s’y étoit réfugiée. Elle est à 4 lieues de Poitiers, & à 71 lieues S. O. de Paris. Long. 17d. 50. 23. lat. 46d. 46. 56. (D. J.)​","[['46 46\' 56"" N 17 50\' 23"" E']]",,"46 46' 56"" N 17 50' 23"" E","46 46' 56"" N 17 50' 23"" E"
v10-1510-0,MISITRA,"MISITRA, (Géog. anc. & mod.)​ ville de la Morée, dans les terres auprès d’une petite montagne, branche du Taygete des anciens, & d’une petite riviere du même nom qui se décharge dans le Vasilipotamos.


Misitra, ou du-moins son fauxbourg, est l’ancienne Sparte, cette ville si célebre dans le monde. Le nom de Misitra lui a été donné sous les derniers empereurs de Constantinople, à cause des fromages de ses environs qu’on appelle vulgairement misitra.


Cette ville n’a plus, à beaucoup près, les 48 stades que Polybe donnoit à l’ancienne Lacédémone. Misitra est divisée en quatre parties détachées, le château, la ville & deux fauxbourgs ; l’un de ces fauxbourgs se nomme Mesokorion, bourgade du milieu, & l’autre Enokorion, bourgade du dehors.


La riviere Vasilipotamos passe encore aujourd’hui à l’orient de la ville comme autrefois. Elle ne fait en été qu’un ruisseau ; mais en hiver, elle est comme le bras de la Seine à Paris devant les Augustins.


Le château n’est pas celui de l’ancienne Lacédémone, dont on voit encore quelques masures sur une colline opposée ; c’est l’ouvrage des despotes, sous le déclin de l’empire.


Il y a une mosquée dans le Mesokorion, deux bazars & une fontaine qui jette de l’eau par des tuyaux de bronze. C’est la fontaine Dorcea, aussi fameuse à Sparte que l’Ennéacrunos l’étoit à Athènes.


En abordant à Misitra, on n’oublie point de prendre son Pausanias à la main, pour l’examiner. Cet auteur ayant passé le pont qui est sur l’Eurotas, entre dans le Plataniste, qui est à la rive droite de ce fleuve, & que l’on voit encore. Il monte ensuite dans la ville, où il trouve le temple de Lycurgue ; il suit, il décrit tous les autres temples qui sont sur sa route. Il voit & décrit le palais des anciens rois, leurs tombeaux, & le théatre dont la beauté le surprend. Toutes ces choses sont abattues, & les princes paléologues n’ont laissé de tous ces édifices que quelques fondemens.


De tant de temples autrefois consacrés à Diane dans Sparte, à peine en trouve-t-on le terrein. Pallas en avoit sept ou huit pour sa part, entre lesquels, celui qu’on surnommoit Chalciœcos, étoit le plus célebre de toute la Grece. Il n’en reste pas le moindre vestige.


Les ruines du temple de Vénus armée sont à l’orient de Misitra. On voyoit autrefois aux environs de ce temple le Cœnotaphe de Brasidas, & près de ce Cœnotaphe les tombeaux de Pausanias & de Léonidas. Près de ces tombeaux étoit le théâtre de Lacédémone, dont il reste à peine quelques fragmens​de colonnes. On y chercheroit en vain la place du temple de Cérès qui n’étoit pas loin delà.


Autrefois toute l’enceinte de l’Agora étoit embellie des statues superbes, de tombeaux célebres, ou de tribunaux majestueux. On y voyoit un temple dédié à Jules César, & un autre à Auguste. Il y en avoit de consacrés à Apollon, à la Terre, à Jupiter, aux Parques, à Neptune, à Minerve, à Junon ; il ne reste plus de traces d’aucun de tous ces édifices.


Il n’y en a pas davantage du Gérosia, c’est-à-dire du tribunal des vingt-huit gérontes, ni du tribunal ces éphores, ni de celui des bidiaques qui avoient l’œil sur la discipline des enfans, ni finalement des nomophylaces ou interpretes des lois de Lycurgue. Tout ce qu’on peut en juger, c’est que le terrein est occupé par le serrail de Mula, par la prison publique & par des jardins.


La rue du grand Bazar est la fameuse rue, qu’on appelloit Aphétars. Ulysse contribua à la rendre célebre, quand elle lui servit de carriere pour disputer à la course la possession de Pénélope contre ses rivaux.


On sortant de Misitra pour aller du côté du pont de pierre, qu’on nommoit autrefois le Babica, on trouve une grande plaine bornée à l’orient par la riviere & à l’occident par le Mézocorion. C’est-là que sont le Plataniste & le Dromos. Il ne reste de ce dernier que des amas de pierres bouleversées. A l’égard du Plataniste, la nature y produit encore des platanes à la place de ceux de l’antiquité. La riviere s’y partage en plusieurs bras ; mais on n’y sauroit plus discerner celui qui se nommoit l’Euripe, c’est-à-dire ce canal qui formoit l’île fameuse, où se donnoit tous les ans le combat des Ephebes.


A une portée de mousquet de l’Enokorion, on découvre au nord une colline où sont des vignobles qui produisent le meilleur vin de la Morée. C’est le même terroir où Ulysse planta lui-même une vigne, lorsqu’il alla chercher Pénélope à Lacédémone.


Mahomet II. a établi à Misitra un bey, un aga, un vaivode, & quatre gérontes. Le bey est gouverneur de la Zaconie, & indépendant du bacha de la Morée. L’aga commande la milice du pays. Le vaivode est comme un prevôt de maréchaussée. Ces trois charges sont exercées par des Turcs. Celles des gérontes sont possédées par des Chrétiens d’entre les meilleures familles greques de Misura. Ils font l’assiette & la levée du tribut pour les mêles, qu’on paye au sultan. Les femmes, les caloyers & les papas ne payent rien. Ce tribut est de quatre piastres & demi par tête dès le moment de sa naissance ; oppression particuliere à la Zaconie, & mauvaise en bonne politique : aussi l’argent est si rare dans le pays, que le peuple n’y vit que par échange de ses denrées. Le reste du trafic se fait par les mains des Juifs, qui composent la plus grande partie des habitans : ils ont à Misitra trois synagogues. Les caloyeres ou les filles consacrées à la Panagia y possedent un monastere bien bâti.


Enfin Misitra n’est plus recommandable que par ses filles greques qui sont jolies, & par ses chiens qui sont excellens ; c’est tout ce qu’elle a conservé de l’ancienne Sparte. Mais il ne faudroit pas faire aux Grecs de cette ville la même question qu’on fit autrefois à leur compatriote Léotichidas, ni attendre d’eux une aussi sage réponse que celle qu’il fit quand on lui demanda pourquoi les Lacédémoniens étoient les seuls d’entre les Grecs qui aimoient si peu à boire : afin, dit-il, que nous disposions toujours de nous comme nous voudrons, & que les autres n’en disposent jamais comme il leur plaira.


M. Fourmont, dans son voyage de Grece en 1729, dit avoir ramassé à Misitra des inscriptions de conséquence, mais il n’en a publié aucune.​


Cette ville est sur la riviere ou le ruisseau de Visilipotamos, à 40 lieues S. O. d’Athènes, à 37 S. E. de Lépante, à 150 S. O. de Constantinople. Long. 40. 20. latit. 35. 26. (D. J.)​","[[""35 26' N 40 20' E""]]",,35 26' N 40 20' E,35 26' N 40 20' E
v10-1622-3,Moeurs ou Mors,"Mœurs ou Mors, (Géog.)​ petite ville, château, & comté d’Allemagne, au cercle de Westphalie, près du Rhin. Elle appartient au duc de Cleves & de Juliers, & est à 7 lieues N. O. de Dusseldorp. 5 S. E. de Gueldres. Long. 24. 15. lat. 51. 23. (D. J.)​","[[""51 23' N 24 15' E""]]",,51 23' N 24 15' E,51 23' N 24 15' E
v10-1647-0,MOISSAC,"MOISSAC, Mussiacum, (Géogr.)​ ancienne petite ville de France dans le Quercy. Elle est abondante en toutes sortes de denrées, & est agréablement située sur le Tarn, un peu au-dessus de l’endroit où il s’embouche dans la Garonne. Elle doit son origine à une abbaye qui y fut fondée dans le xj. siecle, & depuis lors elle a été cent fois affligée par les guerres. Long. 19. 2. lat. 44. 8. (D. J.)​","[[""44 8' N 19 2' E""]]",,44 8' N 19 2' E,44 8' N 19 2' E
v10-1676-0,MOLINA,"MOLINA, (Géog.)​ ville d’Espagne, dans la nouvelle Castille, sur le Gallo, à 3 lieues des frontieres de l’Arragon, près de Caracena. Cette ville est dans un pays de pâturage, où l’on nourrit des brebis qui portent une laine précieuse. Elle est située à 10 lieues S. E. de Siguenza, 28 N. E. de Madrid. Long. 15. 55. lat. 40. 50. (D. J.)​","[[""40 50' N 15 55' E""]]",,40 50' N 15 55' E,40 50' N 15 55' E
v10-1686-0,MOLLEN ou Molna,"MOLLEN, (Géog.)​ ou Molna, petite ville d’Almagne, au cercle de Basse-Saxe. Elle est située à 6 milles de Lunebourg, & à 4 de la ville de Lubeck, à qui elle appartient. Long. 32. 43. lat. 54. 45. (D. J.)​","[[""54 45' N 32 43' E""]]",,54 45' N 32 43' E,54 45' N 32 43' E
v10-1708-0,MOLZOUDON,"MOLZOUDON, (Géog.)​ ville du Mogolistan. Long. 132. lat. 50. (D. J.)​",[['50 N 132 E']],,50 N 132 E,50 N 132 E
v10-1726-0,MONASTER,"MONASTER, (Géographie.)​ ville d’Afrique au royaume de Tunis. Elle est battue des flots de la mer, à 4 lieues de Suze, & à 25 S. E. de Tunis. Long. 28. 40. lat. 36. (D. J.)​","[[""36 N 28 40' E""]]",,36 N 28 40' E,36 N 28 40' E
v10-1734-0,MONCALVO,"MONCALVO, (Géog.)​ par les François Moncal ; petite, mais forte ville d’Italie, dans le Montferrat, sur une montagne, à 6 milles du Pô, & à 7 S. O. de Casal, près la Stura. Long. 25. 48. lat. 44. 58. (D. J.)​","[[""44 58' N 25 48' E""]]",,44 58' N 25 48' E,44 58' N 25 48' E
v10-1751-0,MONDRAGON,"MONDRAGON, (Géog.)​ petite ville d’Espagne, dans le Guipuscoa : ses eaux médicinales la font remarquer dans le pays. Elle est au bord de la Deva, petite riviere, & à 3 lieues de Placentia, sur une colline. Long. 15. 2. lat. 43. 14. (D. J.)​","[[""43 14' N 15 2' E""]]",,43 14' N 15 2' E,43 14' N 15 2' E
v10-1802-0,MONS,"MONS, (Géog.)​ ancienne, grande & forte ville​des Pays-bas, capitale du Hainaut autrichien. Mons
s’appelle en latin Mons Hannonioc, & en flamand Berghen in Henegouw. Alberon, fils de Clodion, commença à bâtir dans cet endroit, en 449, une forteresse qu’on nomma Mons Castrilucius ; voilà l’origine de cette ville, qui a été plusieurs fois prise & reprise depuis le duc d’Albe, en 1572, jusqu’à nos derniers jours. Elle appartient encore à la maison d’Autriche, jusqu’à ce que les François la lui enlevent.


Elle est en partie sur une montagne, & en partie dans la plaine, dans un terroir marécageux sur la Trouille, à 2 lieues de S. Guilhain, dont les écluses la défendent, à 7 lieues de Valenciennes & de Tournay, 4 de Maubeuge, 12 N. E. de Cambray, 15 O. de Namur, 50 N. E. de Paris. Long. 31. 34. lat. 50. 25. (D. J.)​","[[""50 25' N 31 34' E""]]",,50 25' N 31 34' E,50 25' N 31 34' E
v10-1823-0,MONTALCINO,"MONTALCINO, (Géog.)​ petite ville d’Italie, dans la Toscane, au territoire de Sienne, avec un évêché qui ne releve que du pape. Elle est située sur une montagne, à 16 milles S. E. de Sienne, 20 S. E. de Florence. Long. 29. 12. lat. 43. 7. (D. J.)​","[[""43 7' N 29 12' E""]]",,43 7' N 29 12' E,43 7' N 29 12' E
v10-1833-0,MONTBAR,"MONTBAR, (Géog.)​ petite ville de France en Bourgogne dans l’Auxois, sur la riviere de Braine. Il y a un châtellenie royale, maréchaussée, grenier à sel, & une seule paroisse. Long. 21. 50. latit. 47. 40.","[[""47 40' N 21 50' E""]]",,47 40' N 21 50' E,47 40' N 21 50' E
v10-1835-0,MONTBELLIARD,"MONTBELLIARD, (Géogr.)​ ville d’Allemagne, capitale d’une principauté de même nom, aux confins de l’Alsace & de la Franche-Comté, entre Porentru & Bâle, au pié d’un rocher occupé par un fort château en façon de citadelle. Depuis 1653, le prince de Montbelliard a voix & séance dans le college des princes de l’empire. Les traités de Riswick & de Bade maintinrent la souveraineté à ce prince. Louis XIV. s’étant rendu maître de la ville en 1674, la fit démanteler. Elle est située proche l’Alaine & le Doux, à 12 lieues O. de Bâle, 15 N. O. de Besançon, 80 S. E. de Paris. Long. 24. 40. latit. 47. 38.","[[""47 38' N 24 40' E""]]",,47 38' N 24 40' E,47 38' N 24 40' E
v10-1842-0,MONT-DIDIER,"MONT-DIDIER, (Géograph.)​ en latin moderne Mons-Desideri, ancienne petite ville de France en Picardie. Quelques-uns de nos rois de la troisieme race y ont eu leur palais, & y ont tenu leur cour. Elle est sur une montagne à 7 lieues d’Amiens & de Compiegne, 23 N. E. de Paris. Long. selon Cassini, 20. 5′. 23″. latit. 49. 39.


M. Galland (Antoine), un des savans antiquaires du xvij. siecle, naquit de parens fort pauvres à 2 lieues de Mont-Didier. Il fit trois voyages au levant, s’attacha particulierement à l’étude des médailles, & apprit à fond pendant son long séjour dans ce pays-là le turc, l’arabe, le persan & le grec vulgaire. Il mourut en 1715, âgé de 69 ans. Son Dictionnaire numismatique a été remis après sa mort à l’académie des Inscriptions, dont il étoit membre. C’est un livre qui manque aux sciences. Les manuscrits orientaux qu’il avoit recueillis ont passé à la bibliotheque du roi. Il a eu la plus grande part à la bibliotheque orientale de Herbelot. On lui doit les mille & une nuits, contes arabes, en 10 volumes in-12. Il a publié une histoire de la trompette chez les anciens, & l’explication de quantité de médailles en plusieurs brochures, qui mériteroient d’être rassemblées en un corps. (D. J.)​","[['49 39\' N 20 5\' 23"" E']]",,"49 39' N 20 5' 23"" E","49 39' N 20 5' 23"" E"
v10-1862-0,MONTELIMART,"MONTELIMART, (Géog.)​ petite, mais agréa-​ble ville de France en Dauphiné, située dans une plaine fertile au confluent de deux petites rivieres, Rioubion & Jabron, & environ à deux milles du Rhône, dominée par une citadelle jadis très-forte, qui est située sur une éminence dont la continuation forme un côteau assez étendu très-bien cultivé, planté principalement en vignes qui donnent un vin excellent. Cette ville, fondée ou rétablie par les Adhemars, fut donnée par un d’eux en hommage volontaire & gratuit à l’Eglise sous le pontificat de Grégoire XI. ensuite érigée en bailliage ; enfin restituée en 1446 à Louis XI. roi de France. On reproche aux habitans d’avoir les premiers embrassé les dogmes de la religion P. R. d’avoir excité des séditions, & d’avoir en conséquence attiré sur eux le fléau de la guerre, & des persécutions qui ne firent, comme c’est l’ordinaire, qu’augmenter le mal avec l’obstination. Cette ville a été assiégée plusieurs fois, d’abord en 1569 par l’amiral de Coligny, qui fut obligé de céder à la vigoureuse résistance & au courage naturel des habitans, & d’en lever le siége. Le seigneur de Lesdiguieres fut quelques années après plus heureux, il la prit en 1586 ; mais l’année suivante elle lui fut enlevée par le comte de Suse, qui étoit d’intelligence avec les habitans. Mais le premier la reprit peu après par le moyen du château qu’on n’avoit encore pu forcer. Les états de la province y ont été convoqués en 1560 par le baron des Adrets ; & il y a eu deux conciles tenus, l’un en 1208, composé de tous les prélats des provinces voisines, assemblés par Milon, légat du saint siége ; & l’autre en 1248, convoqué par Pierre & Hugues, aussi légats. Ces deux conciles sont sous le nom de Montilli, mais Chorier a prouvé contre Castel, qui soutenoit que c’étoit une place du Languedoc, que Montilli n’étoit autre chose que Montelimart. Voyez son histoire du Dauphiné. Il y a dans cette ville une élection & une sénéchaussée : le prince de Monaco en est convigneur avec la ville, & M. de Gouvernet, gouverneur. Elle est placée au 22d25′. de longit. la latit. est de 44d33′38″.","[['44 33\' 38"" N 22 25\' E']]",,"44 33' 38"" N 22 25' E","44 33' 38"" N 22 25' E"
v10-1869-0,MONTE-PULCIANO,"MONTE-PULCIANO, (Géog.)​ Mons Policianus, petite ville d’Italie, en Toscane, avec un évêché qui ne releve que du pape, & qui fut érigé en 1561. Elle est dans un terroir fertile en vins admirables, à 28 milles O. de Pérouse, à pareille distance S. E. de Sienne, & 54 S. E. de Florence. Long. 29. 25. lat. 43. 5.


Cette ville est la patrie de Bellarmin & de Politien.


Bellarmin (Robert) jésuite, l’un des habiles controversistes de son siecle, fut nommé cardinal en 1599, & mourut à Rome en 1621, à 79 ans. Ses ouvrages n’ont ni la pureté de la langue latine, ni les ornemens du discours : il confond souvent les opinions particulieres avec la doctrine générale ; enfin il se montre par-tout si zélé défenseur des prétentions de la cour de Rome, & de l’étendue du pouvoir des papes, qu’on ne peut le lire avec estime.


Politien (Ange), que nous nommons aussi le Pulci, étoit l’un des plus doctes & des plus polis écrivains du quinzieme siecle ; que dirois-le de plus fort pour le prouver, les deux Scaligers l’ont comblé d’éloges ! Il se fit connoître avec éclat de très-bonne heure, & mérita d’être mis au nombre des enfans célebres. Sa version latine d’Hérodien, ses poésies, ses œuvres mêlées augmenterent sa réputation : on a fait du tout une belle édition, chez S. Gryphe en 1550, 3 vol. in-8°. Il mourut âgé de 40 ans en 1494. Bayle a donné son article, & M. Menck a écrit sa vie. (D. J.)​","[[""43 5' N 29 25' E""]]",,43 5' N 29 25' E,43 5' N 29 25' E
