id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v10-1580-0,"MOCHA, ou MOKA","MOCHA, ou MOKA, (Géog.)​ ville de l’Arabie heureuse, avec un bon port, à l’entrée de la mer Rouge, à 15 lieues N. du détroit de Babel-Mandel. La chaleur y est excessive & les pluies fort rares. On fait à Mocha un commerce assez considérable de café qui y passe pour excellent. Long. 303. lat. mérid. 34.",[['34 S 303 E']],,34 S 303 E,34 S 303 E
v10-1615-0,"MOEN, ou MOONE, ou MOW, ou MUEN, ou MONE-DANOISE","MOEN, ou MOONE, ou MOW, ou MUEN, ou MONE-DANOISE, (Geog.)​ en latin Mona danica, île du royaume de Danemarck, dans la mer Baltique, Stege en est la capitale. Il y a dans cette île une forteresse & plusieurs villages. Long. 30. 40′. lat. 54. 56. à 55d. 8′. (D. J.)​","[[""54 56' N 30 40' E""]]",,54 56' N 30 40' E,54 56' N 30 40' E | 55 8' N 30 40' E
v10-1630-0,MOHILOW,"MOHILOW, (Géog.)​ ville de Pologne, dans la Lithuanie, au Palatinat de Mseislaw. Les Suédois y remporterent une grande victoire sur les Moscovites en 1707. Elle est sur le Nieper, à 14 lieues S. d’Orsa, 20 S. O. de Mseislaw. Long. 49. 20. lat. 53. 58. (D. J.)​","[[""53 58' N 49 20' E""]]",,53 58' N 49 20' E,53 58' N 49 20' E
v10-1671-0,MOLEFTTA,"MOLEFTTA, (Géog.)​ en latin Melsictum, petite ville d’Italie, dans le royaume de Naples, dans la terre de Bari, avec un évêché suffragant de Bari, & titre de duché. Elle est sur le golfe de Venise, à 3 lieues N. O. de Bari, 2 E. de Frani. Long. 31. 25. lat. 41. 28. (D. J.)​","[[""41 28' N 31 25' E""]]",,41 28' N 31 25' E,41 28' N 31 25' E
v10-1682-0,"MOLINGAR, ou MULINGAR","MOLINGAR, ou MULINGAR, (Géog.)​ ville forte d’Irlande, capitale du comté d’West-Méash, à 40 milles O. de Dublin, & à 13 de Batimore. Long. 10. 12. let. 53. 28. (D. J.)​","[[""53 28' N 10 12' E""]]",,53 28' N 10 12' E,53 28' N 10 12' O
v10-1720-0,MONACO,"MONACO, Monacum, (Géog.)​ petite, ancienne & forte ville d’Italie, dans la partie occidentale de la mer de Gènes, capitale d’une principauté de même nom, avec un château, une citadelle, & un port.


Elle est située sur un rocher qui s’étend dans la mer, & qui est fortifié par la nature. Sur ce rocher étoit autrefois le temple d’Hercule Monacus, qui donne encore le nom à la ville. Ce lieu étoit connu de Virgile, ainsi qu’il paroît par le vers 831 du liv. VI. de l’éneïde.



Aggeribus socer Alpinis, atque arce Monæci
Descendens.


La ville de Monaco est regardée comme une place importante, parce qu’elle est frontiere de France, à l’entrée de la mer de Provence. Son port, qui est au pié de la ville, a été décrit magnifiquement par Lucain, l. I. v. 405. & suiv.



Quæque sub Hercule sacratus nomine portus !
Urget rupe cavâ Pclagus. Non corus in illum
Jus habet, aut Zephirus ; solus sua littora turbat
Circius, & tutâ prohibet statione Monæci.


Le château est bâti sur un rocher escarpé que battent les flots de la mer. Il n’y a qu’une terrible montagne qui commande la ville, & qui diminue beaucoup de sa force.


La maison de Grimaldi, issue de Grimoald, maire du palais, sous Childebert II. a possédé la principauté de Monaco, depuis l’empire d’Othon I. jusques à la mort du dernier seigneur de cette maison, dont la fille aînée porta cette principauté dans la maison de Matignon, à la charge que le nom & les armes de Monaco se continueroient dans ses descendans.


On sait comment Honoré Grimaldi II. du nom, prince de Monaco, délivra sa ville, en 1641, du joug des Espagnols, qui en étoient les maîtres, & se mit sous la protection de la France. Son exploit a un grand rapport avec ceux de Pélopidas, & de Thrasybule.


Monaco est à 3 lieues S. O. de Vintimiglia, 2 N. E. de Villefranche, 3 N. E. de Nice, 170 S. E. de Paris. Long. 25. 8. lat. selon le P. Laval, 43. 43′. 40″. (D. J.)​","[['43 43\' 40"" N 25 8\' E']]",,"43 43' 40"" N 25 8' E","43 43' 40"" N 25 8' E"
v10-1739-0,MONCONTOUR,"MONCONTOUR, (Géog.)​ Mons Contorius, ou Mons Consularis ; petite ville de France, dans le Mirebalais, remarquable par la bataille que le duc d’Anjou y gagna contre l’amiral de Coligni en 1569. Elle est sur la Dive, à 4 lieues de Loudun, 9 de​ Saumur, 64 S. O. de Paris. Long. 17. 36. lat. 46. 20. (D. J.)​","[[""46 20' N 17 36' E""]]",,46 20' N 17 36' E,46 20' N 17 36' E
v10-1758-0,MONHEIM,"MONHEIM, (Géog.)​ petite ville d’Allemagne, ​ dans la Baviere, aux confins de la Souabe, à 3 lieues de Weisembourg, 2 de Donawert. Long. 28. 22. lat. 53. (D. J.)​","[[""53 N 28 22' E""]]",,53 N 28 22' E,53 N 28 22' E
v10-1764-0,MONMORILLON,"MONMORILLON, (Géog.)​ en latin moderne mons Morillio, ville de France, aux confins de la Marche & du Berri, au bord de la Gartampe, qu’on y passe sur un pont le pierre, à neuf lieues de Poitiers. Long. 18. 30. lat. 46. 28.","[[""46 28' N 18 30' E""]]",,46 28' N 18 30' E,46 28' N 18 30' E
v10-177-1,Mantoue,"Mantoue, Mantua, (Géog.)​ ancienne ville d’Italie, dans la Lombardie, capitale du duché auquel elle donne le nom, avec un archevêché, une université, & une bonne citadelle.


Mantoue, si l’on en croit Eusebe, est une des anciennes villes du monde, & avoit été bâtie 430 ans avant Rome. Virgile pour l’ennoblir encore davantage, déclare qu’elle fut fondée par Œnus fils du Tibre, & de la devineresse Manto, & qu’il la nomma du nom de sa mere.


Pline la place dans l’Istrie, & insinue qu’elle appartenoit aux Toscans.


Après la décadence de l’empire romain. Mantoue fut envahie par les Lombards, & ensuite conquise sur ceux-ci par Charlemagne : sous les descendans de cet empereur, l’Italie étant devenue le partage de divers princes, Mantoue passa de tirans en tirans, jusqu’à Louis de Gonzague, qui s’y établit en 1328. Son petit-fils Jean François fut créé marquis de Mantoue par l’empereur, en 1433 ; & Frédéric II. en fut fait duc par Charles-quint, en 1530. L’alliance de la France que le dernier duc de Mantoue crut devoir préférer à celle de la maison d’Autriche, devint fatale à ce prince dans la guerre de 1700. Il fut contraint de se retirer dans l’état de Venise où il mourut en 1708. L’empereur s’empara de sa succession, que les ducs de Lorraine & de Guastalla se disputoient.


Il y avoit déjà long-tems que le palais du duc de Mantoue, si renommé par ses ameublemens précieux, ses peintures, ses statues, ses vases, & ses autres raretés, avoit été pillé par les Impériaux, dans le sac de cette ville, en 1630.


Mantoue est bâtie dans un terrein bas & ferme, sur un côté du marais formé par le Mincio, & qui est dix fois plus long que large, à 14 lieues N. O. de Modène, & 36 N. O. de Florence. Long. selon de la Hire & Desplaces, 28. 30. 30. lat. 45. 11.


Mais cette ville est à jamais fameuse dans les écrits des anciens & des modernes, pour avoir donné la naissance à Virgile qui dit lui-même dans ses Géorgiques, l. III. ℣ xij.



Primus idumæas referam tibi Mantua palmas,

​ 
Et viridi campo templum de marmore ponam.


Marone felix Mantua, s’écrie Martial ! & Silius Italicus en fait ce magnifique éloge, en disant :



Nectat adoratas & Smyrna, & Mantua lauros.


Toutefois Virgile n’étoit pas né dans la ville de Mantoue, mais dans un village voisin nommé Andes, aujourd’hui Petula. Nous parlerons de l’excellence de sa muse, à l’article Poetes latins.


Il suffit de remarquer ici qu’il est ridicule que la majesté de l’Enéide ait été travestie par Scarron en burlesque, & décousue par des modernes pour former d’autres sens, en donnant aux vers du prince des poëtes, d’autres arrangemens.


Cependant Capilupi (Lélio), né à Mantoue en 1498, s’est rendu célebre en employant ses talens à se jouer des vers de Virgile, pour décrire satyriquement l’origine des moines, leurs regles & leur vie ; car voilà ce que c’est que le centon virgilien de Capilupi, dont tout le monde connoît le passage suivant :



Non absunt illi saltus, armentaque læta ;
Celati argenti sunt, aurique multa talenta.
Sacra Deûm, sanctique patres, & chara sororum
Pectore merentum tenebris, & carcere cæco
Centum ærei claudunt vectes ; & sæpè sine ullis
Conjugiis, vento gravidæ, mirabile dictu !
Religione sacræ ! Non hæc sine numine Divûm !
Jam nova progenies cœlo dimittitur alto ;
Credo equidem, nec vana fides, genus esse Deorum.


On vante ce morceau entre plusieurs autres comme très-heureux & très-ingénieux ; mais il est encore plus méchant ; & certainement Capilupi pouvoit mieux employer son esprit & ses veilles : il mourut dans sa patrie en 1560. (D. J.)​","[['45 11\' N 28 30\' 30"" E']]",,"45 11' N 28 30' 30"" E","45 11' N 28 30' 30"" E"
v10-1794-0,MONOPOLI,"MONOPOLI, (Géogr.)​ ville d’Italie, au royaume de Naples, dans la terre de Bari, avec un évêché suffragant de Bari, mais exempt de sa jurisdiction. Elle est sur le golfe de Venise, à 9 lieues S. E. de Bari, 3 S. E. de Polignano. Long. 35. 2. lat. 41. 10. (D. J.)​","[[""41 10' N 35 2' E""]]",,41 10' N 35 2' E,41 10' N 35 2' E
v10-1811-0,MONSTERBERG ou MUNSTERBERG,"MONSTERBERG ou MUNSTERBERG, (Géog.)​ ville de la basse Silésie dans la province de même nom. Elle a été fondée par l’Empereur Henri II. qui fit bâtir en ce lieu un monastere, d’où elle fut appellée Monsterberg. Elle est à 5 milles N. E. O. de Glatz, 8 S. de Breslau. Long. 34. 56. lat. 50. 38.","[[""50 38' N 34 56' E""]]",,50 38' N 34 56' E,50 38' N 34 56' E
v10-1819-0,MONTAGNIAC,"MONTAGNIAC, (Géog.)​ ville considérable d’Asie, en Natolie, dans la province de Bec-Sangil, sur la mer de Marmora. M. Vaillant prétend sur des inscriptions authentiques, trouvées sur les lieux, que Montagniac est l’ancienne Apamée. Pour se refuser à cette conjecture, il faut dire que les inscriptions qui l’autorisent, ont été transportées à Montagniac de quelque endroit voisin. Quoi qu’il en soit, le golfe sur les bords duquel est bâtie Montagniac, s’appelloit autrefois Cianus sinus, de l’ancienne ville de Cium, dont on voit encore quelques ruines. Par le moyen de ce golfe, cette ville a commerce avec Constantinople, dont elle est à 24 lieues, & avec Bursa, dont elle est à 5 lieues. Long. 46. 30. lat. 40. 10. (D. J.)​","[[""40 10' N 46 30' E""]]",,40 10' N 46 30' E,40 10' N 46 30' E
v10-1831-0,MONTARGIS,"MONTARGIS, (Géograph.)​ ville de France dans l’Orleanois. Son nom latin du moyen âge est Mons Argisus pour Mons Argisi. Le roi saint Louis donna Montargis & tout le pays voisin à son fils Philippe. Louis XIV. le donna en appanage à son frere Philippe ; & c’est à ce titre que M. le duc d’Orleans en est aujourd’hui possesseur. Son ancien château bâti par le roi Charles V. tombe en ruines.


Montargis a un bailliage, un présidial, une coûtume particuliere réformée en 1531, & une belle forêt composée de 8300 arpens.


M. de Valois pensoit que le Vellaunodunum de César étoit Montargis ; mais il n’y a rien qui puisse appuyer ce sentiment que la seule autorité de ce savant homme. Montargis est une cité nouvelle du moyen âge, dans laquelle on ne trouve aucune trace d’antiquité, & dont la position ne quadre point avec le passage entier de César.


Cette ville est sur le Loin à 6 lieues de Nemours, 20 de Nevers, & 24 de Paris. Long. selon Cassini, 20. 14′. 30″. lat. 47. 59′. 55″.


Madame Guyon (Jeanne-Marie-Bouvieres de la Mothe) si célebre par ses écrits & ses disgraces, naquit à Montargis le 13 Avril 1648. On sait ses avan-​tures. Elle abandonna ses biens à ses enfans pour devenir supérieure d’une communauté établie à Gex ; les regles de cette communauté n’ayant pas été de son goût, elle précha d’autres maximes, & se vit obligée de se retirer chez les Ursulines de Thonon, de-là à Turin, à Grenoble, à Verceil. Au milieu de toutes ses courses, elle composa plusieurs livres, entr’autres le Cantique des Cantiques, interpreté selon le sens mystique, & les Torrens spirituels. Elle se rendit à Paris pour sa santé, dogmatisa, & fut mise dans un couvent. Mais la protection toute-puissante de madame de Maintenon lui rendit la liberté ; elle vint à Versailles remercier sa bienfaitrice, vit l’abbé de Fénelon, alors précepteur des enfans de France, & gagna son amitié. Elle répandit bientôt dans Saint-Cyr ses sentimens, & madame de Maintenon l’abandonna. Alors elle fut renfermée au château de Vincennes, & ensuite à la Bastille ; elle en sortit, & se retira à Blois, où elle mourut le 9 Juin 1717, à 69 ans. Veuve dans une grande jeunesse, avec du bien, de la beauté & un esprit fait pour le monde, elle s’entêta, dt M. de Voltaire, de ce qu’on appelle la spiritualité, devint chef de secte, & finalement mit aux mains les deux plus grands hommes qui fussent alors dans l’Eglise, M. Bossuet & M. de Fénelon, qu’elle eut la gloire d’avoir pour disciple, & qu’elle appelloit son fils. (D. J.)​","[['47 59\' 55"" N 20 14\' 30"" E']]",,"47 59' 55"" N 20 14' 30"" E","47 59' 55"" N 20 14' 30"" E"
v10-1834-0,MONTBAZON,"MONTBAZON, (Géogr.)​ bourg ou petite ville de France en Tonraine, avec titre de duché-pairie, érigée en 1588. Elle est agréablement située au pié d’une colline, à 3 lieues de Tours, 54 S. O. de Paris. Long. 18d. 22′. 24″. latit. 47d. 17′. 7″.","[['47 17\' 7"" N 18 22\' 24"" E']]",,"47 17' 7"" N 18 22' 24"" E","47 17' 7"" N 18 22' 24"" E"
v10-1867-0,MONTE-PELOSO,"MONTE-PELOSO, (Géog.)​ petite ville d’Italie, au royaume de Naples, dans la Basilicate, vers les confins de la province de Bari, avec un évêché sufragant de Cirenza, mais exempt de sa jurisdiction. Long. 33. 58. lat. 40. 50.","[[""40 50' N 33 58' E""]]",,40 50' N 33 58' E,40 50' N 33 58' E
v10-1886-0,"MONTIVILLIERS, ou MONTIERSVILLIERS","MONTIVILLIERS, ou MONTIERSVILLIERS, en latin Monasterium vestus, (Géog.)​ petite ville de France en Normandie, au gouvernement du Havre-de-Grace. Elle est située sur la Lézarde, à une petite lieue d’Harfleur, deux du Havre-de Grace, six de Fécamp & de Lislebonne, seize de Rouen, trente-six N. O. de Paris. Il y a une riche, ancienne & célebre abbaye de bénédictins, fondée par le duc Warathon, maire du palais, & établie vers l’an 674. Long. 17. 58. lat. 49. 35. (D. J.)​","[[""49 35' N 17 58' E""]]",,49 35' N 17 58' E,49 35' N 17 58' E
v10-1889-0,"MONT L'HERI, ou MONT LE HÉRI","MONT L’HERI, ou MONT LE HÉRI, (Geog.)​ petite ville de l’île de France à 6 lieues de Paris, & à 3 de Corbeil. Son ancien nom latin est Mons-Letherici, corrompu dès le xij. siecle, en Mons Leherici, ou Leheri. Elle prit ce nom de son fondateur. Il se donna à Mont-l’Heri une sanglante bataille en 1465, entre Louis XI. & Charles de France, duc de Berri, son frere. Long-tems auparavant Louis-le-​Gros avoit ruiné le château de Mont-l’Héri, excepté la tour qui subsiste encore aujourd’hui. Long. selon Cassini, 19. 47′. 37″. lat. 48. 38′. 5″. (D. J.)​","[['48 38\' 5"" N 19 47\' 37"" E']]",,"48 38' 5"" N 19 47' 37"" E","48 38' 5"" N 19 47' 37"" E"
v10-1896-0,MONT-MERLE,"MONT-MERLE, (Géogr.)​ petite ville de France, dans la principauté de Dombes, & l’une de ses douzes chatellenies. Elle est située sur la Sône, & a un couvent de minimes sur une hauteur. Long. 22. 24. lat. 45. 55. (D. J.)​","[[""45 55' N 22 24' E""]]",,45 55' N 22 24' E,45 55' N 22 24' E
v10-1920-0,MONZA,"MONZA, (Géog.)​ ville d’Italie, dans le Milanez, sur le Lambro, à 11 milles N. E. de Milan, 21 S. O. de Bergame. Long. 26. 45. lat. 45. 33.","[[""45 33' N 26 45' E""]]",,45 33' N 26 45' E,45 33' N 26 45' E
v10-1940-0,MORAT,"MORAT, (Géogr.)​ petite ville de la Suisse, sur la route d’Avenche à Berne, capitale du bailliage du même nom, appartenant aux cantons de Berne & de Fribourg.


Morat est illustré par trois sieges mémorables, qu’il a soutenus glorieusement ; le premier en 1032, contre l’empereur Conrard le Salique ; le second en 1292, contre l’empereur Rodolphe de Habsbourg ; & le troisieme en 1476, contre Charles le Hardi dernier duc de Bourgogne. Ce dernier siege fut suivi de​ cette fameuse bataille, où les Suisses triompherent, & mirent l’armée du duc dans la déroute la plus complette. Les habitans de Morat célebrent encore de tems à autre ce grand événement par des fêtes & des réjouissances publiques. Ce fut-là l’aurore de leur liberté, que M. de Voltaire a peinte d’un si beau coloris dans les vers suivans :



Je vois la liberté répandant tous les biens,
Descendre de Morat en habit de guerriere,
Les mains teintes du sang des fiers Autrichiens,
Et de Charles le téméraire.
Devant elle on portoit ces piques & ces dards,
On traînoit ces canons, ces échelles fatales
Qu’elle-même brisa, quand ses mains triomphales
De</i> Morat <i>en danger, défendoit les remparts ;
Tout un peuple la suit, sa naïve allegresse
Fit à tout l’Appennin répéter ses clameurs ;
Leurs fronts sont couronnés de ces fleurs que la Grece
Aux champs de Marathon, prodiguoit aux vainqueurs.


A un quart de lieue de Morat, on voit sur le grand chemin d’Avence, une chapelle autrefois remplie d’ossemens des bourgignons qui périrent au siege & à la bataille de 1476. Au-dessous de la porte de la chapelle dont je parle, on lit cette inscription singuliere, que les Suisses y ont fait graver : Deo. Opt. Max. Caroli inclyti, & fortissimi Burgundiæ ducis, exercitus Muratum obsidens, ab Helvetiis cæsus, hoc sui monumentum reliquit, anno 1476.


Le territoire de Morat est un pays de vignes, de champs, de prés, de bois & de marais. Son lac joint à un canal qui se rend au lac d’Yverdun & de Neuchatel, y répand du commerce. Le lac de Morat peut avoir 25 brasses de profondeur, & nourrit du poisson délicat.


Le bailliage de Morat appartient en commun aux cantons de Berne & de Fribourg, & l’on y parle, comme dans la ville, les deux langues, l’allemand & le françois, ou romand ; mais tout le baillage est de la religion protestante. Elle fut établie dans Morat en 1530, à la pluralité des voix, en présence des députés de Berne & de Fribourg. Le reste du bailliage imita bientôt l’exemple des habitans de la ville.


Elle est en partie située sur une hauteur qui a une belle esplanade, en partie au bord du lac de son nom, à 4 lieues O. de Berne, & pareille distance N. E. de Fribourg. Long. 24. 56. lat. 47. (D. J.)​","[[""47 N 24 56' E""]]",,47 N 24 56' E,47 N 24 56' E
v10-1947-0,MORBEGNO,"MORBEGNO, (Géog.)​ gros bourg de la Valteline, chef-lieu de la premiere communauté du cinquieme gouvernement de la Valteline, & la résidence du gouverneur & de la régence. Il est sur l’Adda, à 5 lieues S. E. de Chiavenne, 8 N. E. de Lecco. Long. 26. 58. lat. 46. 7. (D. J.)​","[[""46 7' N 26 58' E""]]",,46 7' N 26 58' E,46 7' N 26 58' E
v10-1982-0,MORHANGE,"MORHANGE, (Géog.)​ en allemand Moerchingen, ancienne bourgade de la Lorraine allemande,​avec titre de comté. Les seigneurs de cette bourgade prennent la qualité de rhingraves, & ne relevent que de l’Empire. Elle est à 10 lieues N. E. de Nancy, 80 N. E. de Paris. Longit. 24. 17. 35. lat. 48. 55. 30. (D. J.)​","[['48 55\' 30"" N 24 17\' 35"" E']]",,"48 55' 30"" N 24 17' 35"" E","48 55' 30"" N 24 17' 35"" E"
